ContentID,Type,Niche,Platform,Title,Status,ScheduledDate,PublishedDate,Engagement,Notes,source_file,content_section,date,platform,account,niche,content_type,content_path,caption,hashtags,status,posted_url,notes,structure_id,structure_name,hook_formula,body_structure,cta_type,cta_example,performance_tier,niche_fit,source,hashtag,avg_posts,competition_level,recommended
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#timesaver,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#efficiency,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#worksmarter,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#automationtools,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#techstack,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#remotework,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#digitaltools,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#contentcreation,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#aiwriting,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#aicontent,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#aiassistant,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#LLM,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#futureofwork,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#techtools,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#business,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#entrepreneur,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#smallbusiness,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#onlinebusiness,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#techtips,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#techreels,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#aireels,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#productivitytips,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#workfromhome,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#digitalnomad,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#sidehustle,medium,medium,true
